change,song_id,title,artist,archived_musicbrainz_pilot_status
added,song_a28a4607bcf1cad4ae3689a1fcb4350fe31ac4737684147cd7b730b9c1d407a6,Found You,Kane Brown,
added,song_a28d07cab167ba3759a2a5958a9f4c6b82b500e737c47e9ca1b5a05cbd479d67,Get Out Of Denver,Bob Seger,
added,song_a2a5cb98fef03886d10a68a96c00ec1f8992e646d623ab286ef5e428d8b64450,I'll Turn To Stone,Four Tops,
added,song_a2a8f4d7bd15c57957eaeb695518ad92a6494cc336859c6eab48e86e827ddf16,On And On,Shyheim,
added,song_a2c6c2baae4616c5f11882d6bb342e7b990ced51f64c1885c34a2af5ce68bb04,I Know I Know,"""Pookie"" Hudson",
added,song_a30098d4d1e13c9673dfe543ed99b809860285a58771d6296a1a482106db7ab9,Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",
added,song_a3016a964ca5fe0bf6e13d1c2c114ab7e5ae139e3d4fd02e1ff0c243539f0726,Wassup,Lil Uzi Vert Featuring Future,
added,song_a3195c6ff0f632167c6d6052d829b08f7f1e0a335fc86c2a7d6912af7e82555c,Tell The World How I Feel About 'Cha Baby,Harold Melvin And The Blue Notes,
added,song_a34b0511fee7f2e5336d32041619ae5eb561f1df6dae79898c91cfa59e3f7f5e,Physical Funk,Domino,
added,song_a36b27aadabfd5d4bcd5df3d067efe4717528a0d6bfc63f53cf4d6f439326ca9,The Grand Tour,Aaron Neville,
added,song_a3799307acfa7b47f18f2acd757a7313294c3cd22876a463b5ff5c79391ebb16,Precious Love,Jody Watley,
added,song_a389530c4192aba0c8e83baf5914eec55dcfd8986218b1e6facea6ca5936025d,Devil's Angels,Davie Allan And The Arrows,
added,song_a398e23663e1f745a6b0cdb6e621c35a4eda8c8b78e3b539219b368c12e8c861,Be Mine (Tonight),"Grover Washington, Jr.",
added,song_a399804423952f76cbc11b8b109172f1a59d24dbf5c07c7d9654c4d2e64b96d8,Thinking Of You,Grandmaster Slice,
added,song_a39fc25f1a13b6a90efcef4883fecad4beac175f18100bd5264ed10c0e7372aa,Halo,Jordan Smith,
added,song_a3a1e0506fdaa717aac49d5854749032d8c34feb5a04fe17ec651d4a97202453,Waves,Kanye West,
added,song_a3a344953e29a71cd9209128f5fb8099d77ee60bb3d3b1b5bd004f52ceb4320d,Hummingbird,Metro Boomin & James Blake,
added,song_a3a8fededff6c0bdb30d72c2991339fb7869a889f7cc6dd418e7546dc27174a7,My Affection,Summer Walker & PARTYNEXTDOOR,
added,song_a3c213f8c82a28b39cf0f09b6ea3e30176f0256e141e3de35a5e6d758e3bac56,It Won't Be Long,George Birge,
added,song_a3c6e91eb08d689ebc9362ceee81dd3164dc28f21f5aca9dfd07c1ca00766d6c,Yes - Sir - ee,Dodie Stevens,
added,song_a3c8b6235c5dab63ecbfc625e5b541376f5d7fe34fb3fc4eeda621d681bb580e,Love Is Just A Four-Letter Word,Joan Baez,
added,song_a3daf827bc5536259c5229b770d5b70a6b778b70625ab883d77b6192df3828da,Bar At The End Of The World,Kenny Chesney,
added,song_a3fb6a8b53d9872fc20d9d4fb77606ae9ad450ba92582178d2b7c19d532ee4dd,Losing You,Dusty Springfield,
added,song_a403905141b7c50bd2a38c4ae3a8a25bb4fcbbbcefe30cd56572fe1cbc4f283f,Life's Too Short,The Lafayettes,
added,song_a43e8774733181691219cef6246982446bd5b75e6d67e53aec0d3b02e5a87138,I'd Rather Be With You,Joshua Radin,
added,song_a44cd47380f13526dcf6ad2c79e70801e6ec93ff11e6416e29f6d337fea622bd,Live It Up,Gardner Cole,
added,song_a47464769fc5465a822aae06f1f467030173cae4829f9d51a7874e746d058970,Wildfire,John Mayer,
added,song_a49e626f170837a8f5962e9655f58dfdc1650a145eeae01f5706303e2bf1b379,Montego Bay,Amazulu,
added,song_a4ad59394b9193a44505f57d82abfe673de047d63b941204654901601d0a489d,"Baby, We've Got Love",Johnnie Taylor,
added,song_a4ea9fef508fb3d221cbeb001ad4be1ede5841834259db90d67291988cbb9c05,I Got To Tell Somebody,Betty Everett,
added,song_a4f508809f39808d011a067a6e0293021f30885e6b2707f4273eae484078fd98,Nevermind,Dennis Lloyd,
added,song_a4fd09260a8d056089f637a0a71f7dd1244ed980abd3eba2092bca71217d5b63,LA Night,Morgan Wallen,
added,song_a501c4bbcda8d4aba21938145526e94b592621c529dd94b94e30befb3d5591f3,Brother Stone,Don Toliver Featuring Kodak Black,
added,song_a502bf66136effa6c1b9b148be71dd414dff1551202ccc7f62cdc8e6a370b1ca,"Burn, Burn, Burn",Zach Bryan,
added,song_a5678410bfaf47755a20f2bd8528f0ef3fab15bfb557160f58e3809ba3441eca,My Elusive Dreams,David Houston & Tammy Wynette,
added,song_a56cb971864e34be027991226a5d49cb56b167b5085d8ecb9a0e36596af61509,"Slipped, Tripped And Fell In Love",Clarence Carter,
added,song_a56fc2ab33c88cb00fae3e02944c76a7992bc6e77c5783626fa8d94524a78570,Love's Made A Fool Of You,Cochise,
added,song_a57657667245dcbd7c54b3d5a2b209deaf9013e09aa31b04a2f1214edc7b12f8,Te Robare,Nicky Jam X Ozuna,
added,song_a57a92cf785e0d7e20e595e61181553e3323e1bbf7f5d981c3aa78eee0769ad4,Strange Are The Ways Of Love,Gogi Grant,
added,song_a59d2ea363fcc10010b7b78218e8e1244d854f7e1024ad5f7f37144c406a13b3,Same Ol' Shit,MC Ren,
added,song_a5aa42640f4956ce5da4f6ea286397f053f37ca552b8a3fe8b36a69fade3b43a,99 Miles From L.a.,Albert Hammond,
added,song_a5bb1104298fe8c7395184c0024127049ccc5ccc31ec53eb1e506b7f2122c0f6,Theme From S-Express,S-Express,
added,song_a5c37e9ebf0776f3c0387039d4cf07932148a06bd29f543926ca9c6ef2631bd6,On And Off (Part 1),Anacostia,
added,song_a5cf67af9eeb4ce906bafd45f2cb1158d459d7410d5c5b7e04c07515fc4375fa,I Can't Take You Anywhere,Scotty Emerick With Toby Keith,
added,song_a5d5dd38bda7d0b09acdf813d771ebc32cd2a3b785d6d5679d95ca820b99758a,Tomboy,Ronnie Dove,
added,song_a5ea2ab1449cfa0d5fb0512c8c9b71a8f07d6f9786b59f28bf5a3f467a4d9f33,How They Remember You,Rascal Flatts,
added,song_a61e3503bb062d0702eccbf9f09faa6cdda91db74dc91ceead0bd016ac3b8aa8,Night Fo' Last,Shorty Long,
added,song_a6409d268b7b7516b41b01876d513f770526c1f301bfb9fdb5e9d4fdcf3925bf,Son Of A Travelin' Man,Ed Ames,
added,song_a64640064a789279c5a0d1fe992fd47939d0b80c88792266137d99cb57f73f77,Can't Wait,Redman,
added,song_a649efc6b63ba5d89e2d058644c184e5e9307d5869896036bbabe94a1d4a9e67,Beyond The Invisible,Enigma,
added,song_a6573ae409d7818517bb43541064c288909c51e15337f76c9a7e1bf0a62a0d87,Do It,Nelly Furtado,
added,song_a682e306c7a468cca77543cd122d224069819540022c6b3d60786cced5b532d3,Sie Liebt Dich (She Loves You),Die Beatles,
added,song_a686e6dbabcf65f3ce0a996288c719b054f62c2c42fa9bb5cb37f2b2f4622669,Bye Bye Baby,U.S. 1,
added,song_a6a4548a6ba55826786b9e30fc68d6a3853f78beb3a5dea6565e3980188efc8a,Turning To You,Charlie,
added,song_a6a9a2af4b71c33b471c2170eede861a97417a42ded3285923a4cb66dc8ddd5b,Shades Of Green,The Flaming Ember,
added,song_a6aa44ce027ac6f495d402d240b9f5edb4f5ddb5b23aa74e0788953d34e8095f,Crazy Eyes,Morgan Wallen,
added,song_a6c2f9cab439bd5a3b68753d8a122c6d8494dc47fbe5eb4244d05fbad7d4237e,Wild World,The Gentrys,
added,song_a6c998d710492cdaab63dcc2949c31ea8ff443b3587d65d8fccdc2ca1f9a4665,Missin' You Like This,Post Malone Featuring Luke Combs,
added,song_a6f5dd4384ae8f0101bdcb6b289f4f3423a643f2c0b33885d7dececec085a52a,Infinity (888),XXXTENTACION Featuring Joey Bada$$,
added,song_a6f66c9c7e27a99e0feefdf8de149c73ad956e849b9b9905c5ef0a965ce04ed0,Daywalker!,Machine Gun Kelly & CORPSE,
added,song_a6fc0eed1c5ce81144339d55dd0320025f58f1a92f01b084eb6735247d2202c9,Untouchable,Eminem,
added,song_a70a69e047ba40149df927936030ffd205adda9211f388b23567721e17849d9c,Day By Day (Every Minute of The Hour),The Continental 4,
added,song_a70bd0821ec2ba2e16545dc519cc803bde568d748620cf4aa2a9da4817e08d6e,Am I Forgiven,Isle Of Man,
added,song_a7105b4c09227cf63d18e3df989405d0b4f26d875375d4bc8a59ffb435775d9d,Have You Ever Loved Somebody,The Searchers,
added,song_a759b05bde59c8306418a206f5b696da42dd8f9866c0c13d044d2131f621b7ca,5500 Degrees,"EST Gee Featuring Lil Baby, 42 Dugg & Rylo Rodriguez",
added,song_a75bdeec22de66058b285dd7a693c8d423f7a2bbccb3a87ffa2508c7f2393f74,Do Ya,The Move,
added,song_a7623f85600b69e46b33088173b159e074ccc209be229f2ed401a513cae511c7,Nico And The Niners,twenty one pilots,
added,song_a769cde5b5a27f836386de8d556007c30ab12a4a05661413334cf26736a21f90,Home,NF,
added,song_a76a01f65a57c4b089499b35f0a902de5eca713e24de61c4bb5a493c558839f0,Best Friend's Brother,Victorious Cast Featuring Victoria Justice,
added,song_a77aa5f22662b101ea7edbe8bb322f1dce944348394134e74cd3e18ca9c40fa4,Have To.,Brent Faiyaz,
added,song_a7cca98c3ce245d537c4398a6f57fc01c857fb40c0da5797789c7f2b13a1df05,Be Here,Raphael Saadiq Featuring D'Angelo,
added,song_a7d563f06dbd49a52ddb99697378a363fbe9785e368e13df210c24f30bcd4ec9,Bad Love,Eric Clapton,
added,song_a80333c456a4aa87c1f0bf3fea9c3fb1a23b33de295c3adc23af0e5d04d643fe,Come To Me,Aretha Franklin,
added,song_a804da701cda217ab057589a582b06cf31ed71fdad463bb4b5e9a484d1a8fda1,Seda,Bad Bunny & Bryant Myers,
added,song_a80e4f0e873a909337f9c88b22769da51366c0689429c7d4e7f203b2cf3e181c,I Will Live My Life For You,Tony Bennett,
added,song_a841ff7984940d69299c3f707b3565c6eeee7feb96980851e58b40f5c9d447e5,Hot Spot,Foxy Brown,
added,song_a846fbd859af56bf21871633520f5eba3291a4ef93bbdc8783849917a4107197,Breathe,Taylor Swift Featuring Colbie Caillat,
added,song_a8476d84640a54ab387c64c96de2f4e774332a038c6287a882d23747689d1613,Sweet Lies,Robert Palmer,
added,song_a85a24c67a8ae00de084c3c523cca652d8ed07f70d5706c8a5b8471d2db5c08c,Jump Out The Window,Big Sean,
added,song_a85c8ccc7cd2f45338c3b144e6872097045de1f23453c1c562af2b29e6f91ac6,After Midnight,Maggie Bell,
added,song_a878b191c92dc17afb0a34ab2fd7ab50cbc6a8a87abe748cda74e8076ac313ab,The Birth Of The Beat,Sandy Nelson,
added,song_a8a794ad75709b5d903e58f2085199ae33df9e806218fa46cd304057fc000f1e,Ten Little Indians,The Yardbirds,
added,song_a8b1eaa07b44b757164cbed42cf26f8bf9954ee2e8260a5d2e9b0804a42da646,Nas Is Like,Nas,
added,song_a8b7791377a990dbe23a90fc855966fa640eca230ed9f9ede5ee3d71e1236aef,Ma! (He's Making Eyes At Me),Lena Zavaroni,
added,song_a8b78c70080bdc2dbb2569b83e4669496010a652b110353db189a6b8020f040b,I Only Want To Be With You,The Tourists,
added,song_a8c94864d1fa127ee697df0d97eee1b3cb70ee3c71719b6fecf915218d03b799,No Air,Glee Cast,
added,song_a8e0d4f45008f63d444c3c57a09dfa3f86bba0dc5d294daf81257f656aec6bea,I Need You Now,Ronnie Dove,
added,song_a8f8a1cf89115c5c682f580e7b36bdd8d5c72f984f5fd9e5ceede8858681036d,Oo-La-La-Limbo,Danny & The Juniors,
added,song_a920344b9fae105fcb86c1fa48a939aa903d648eb64d8d050d390d48f0a4c16d,Searching,Jack Eubanks,
added,song_a9234a12ecbee7f86511c05594061be7b4c556fe773fd2d84046dd39c2d55f74,"Sad, Sad Girl And Boy",The Impressions,
added,song_a9406b2f6afd540b28cebd0fde617b344582be2a5e9aea8c3395360c1c9fa7a3,America,Simon & Garfunkel,
added,song_a94dd80d03d44dcf6ecb609ade081b9b1364781f8c3ed82ad737840240398176,Marching Thru Madrid,Herb Alpert's Tijuana Brass,
added,song_a961651d72b4cfa5f02b184ebfa9caedb595d542a1f0db8b2e44901ed308dd99,My Cherie Amour,Soul Train Gang,
added,song_a964d308afcc232b55a4a814040f8f2d24cbaf50354058060190d4ddfb0c191b,Female,Keith Urban,
added,song_a969e73fec44fc409ce23211900505a8c8e0aef1c8f2b2a7012904cce924aab5,Sacrifices,Big Sean Featuring Migos,
added,song_a96c8cc8e89839f3d41704f17f46e22c34181664d02a4b666be886e0b7561daa,"(You Make Me Feel Like) A Natural Woman (From ""New York Undercover"")",Mary J. Blige,
added,song_a96ec9eef6dd75057e2bcfa428184e61b10e15240e7aeb80fc5ee6654e338248,Headtap,YoungBoy Never Broke Again,
added,song_a97dc36732b44fb44f141ccd2c44a5538af9c2ab016a602cde19cd3509efb12f,Somebody,Latto,
added,song_a98ba28d3b5425c9f6541de0798c1077359ae3d7547298b0d7869a5b8f7ff473,Last Call For Us,Ella Langley,
added,song_a98baa249c7eddccbe7304ccb2b4fa4eb2593afae365af7083c60e2806b8b64e,Ain't That Enough For You,John Davis And The Monster Orchestra,
added,song_a99e61b4ebcb3cedbca1b29139713a971667266d971565a055b46dd62aab83df,Through The Rain,Tanya Blount,
added,song_a9a019d281f56e9166657119b504b64ce787cdafad2db380b9242d542f8d3a09,Another Way to Die,Jack White & Alicia Keys,
added,song_a9b4227ddafcb379ae9abfa8c53aa1868858ec9fa18b2bfe7ce2199a3f1e6956,Goodbye Columbus,The Association,
added,song_a9c70ec7f2c677d02e4dad062af330e84529989e6a509a238edb462fa1d9088a,"Hey, Mr. Sax Man",Boots Randolph,
added,song_a9ccf23389b44a747afcd76fd35da82122ab696e941ca559d0e74308568f28af,At Last,Sundance Head,
added,song_a9d363e69ce6d28f9a02a57e01dc2bfc5348ab1c2bd43a1032a3bcf71ae14e18,Strawberry Peels,Lil Uzi Vert Featuring Young Thug & Gunna,
added,song_a9dd503bcd9a6e4c3c7a40e33621ff03f4a4399d8385cb13af21bd37d5a824f0,From My Window,Juice WRLD,
added,song_a9f4047a04af8eb3aabb6f5da5892f5832d58a60bf81c127481d44a845bf9bba,The Only Way Is Up,Yazz And The Plastic Population,
added,song_a9f4f09fb9a51cd0ba267a9b1efa44bd5d1539006d230eb391bb380babacf6cc,Have You Seen Her Face,The Byrds,
added,song_aa2e24f0f012f5e198842b6b4b5b129c6a4db7774580afbd60fda8a42ff5a386,U Don't Hear Me Tho',Rodney O & Joe Cooley,
added,song_aa3ce9791c9b2494ac97627687e20287b8102c7e0d4ad4d1567d0282dfd841ca,The People Tree,"Sammy Davis, Jr. with The Mike Curb Congregation",
added,song_aa3f24f0605689497ff559f37a292b1fc5ecd41c0007671374b51522804b77e4,I'll Be Waiting,Lenny Kravitz,
added,song_aa49fce1f74955a8e24464cb10a100f791df20b234c2d9de982d9ed86ffe7cad,Roses,benny blanco & Juice WRLD Featuring Brendon Urie,
added,song_aa744c0ca051d6cc0d3458b336d05959537169c6e333573083cd0892d663cf77,Either Way,Chris Stapleton,
added,song_aa7a58e4ace2b4063cb1cd0c7f8abc61d409999668814bd337440cc8a8a95a9f,What An Awesome God,Phil Wickham,
added,song_aa7b2728bdfb9f8b266fd0448a1a8a2eb62dfbdf09446bde610a93dd6d32030f,New Level,A$AP Ferg Featuring Future,
added,song_aa7e6dd14032039c79d3a101d76a140ba5498a40b7b355da5e6b8a5389efbf98,Foolish Heart,Sharon Bryant,
added,song_aa7f3e4b4d34401fa545d49f3671ac4126efc8db7ddf8ce8e63f2902a2d46e7a,Good Morning Starshine,Strawberry Alarm Clock,
added,song_aa8e1f44455ef36f6b1a4202656e4c48f0fc68468009ef9ba55a9577f620cc5f,Good Morning,Michael Redway,
added,song_aabb61ee45857dc28c1fe15808b631c727b1c94559192b04e472bb2e16ef2b9f,Woohoo,Christina Aguilera Featuring Nicki Minaj,
added,song_aac464c075b59301e6e0e80d3684073ef29622a1cc5b9dcfef64c2174840619f,The Old Apartment,Barenaked Ladies,
added,song_aace635c3ece50e87eeae5b59a6ab5e444237824d340961afdc9f917e32fed4f,Make You Feel My Love,Glee Cast,
added,song_aadfaab14d15136d7782be2c88e79591fe014601fb7739f3c5d91928683c13a7,Happy Anniversary,The Four Lads,
added,song_aae0aa809f702bffd8d7b5b922c9fc1cc17ef8cb1cd3cc40d41c11c3da0c06c3,Give It Away,The Chi-lites,
added,song_aae81a5783d1a9e6e0206411b24523dd174b14058a78301b048eade3ff6f5416,"Big River, Big Man",Claude King,
added,song_aaf0008dc22a5745d51a5f63c975fbe56918ab5def4dab0da845b2e64cc7e4ea,Pearl Time,Andre Williams,
added,song_ab0c31d5cfd6c8c81eb7020b09abc2e704f632f31da4e2c19672289cb32dd948,Jugg,Fetty Wap Featuring Monty,
added,song_ab3321b1fa51158fd4c47a65126751bde2badd66eacdae07c5172b4259b72fd7,Too Hot To Hold,Major Lance,
added,song_ab3e93f8f6f612132b0fdb17ad4e0192b6e9208be5f974ea90b75a3b97540e51,Hey Stephen,Taylor Swift,
added,song_ab751a7557641c07f8f4af30724c472b088619e692fed967f5708e0245872818,Sometimes You Can't Make It On Your Own,U2,
added,song_ab7672a82146ac599bce7f34ceee1fbb60fa5fd6c0852e0b46712e7cb57ca453,I Am A Witness,Tommy Hunt,
added,song_ab7a25e26014fa49c212a72beff0762fc5ec4b855a8b37a7c239aac78de9b339,Between The Raindrops,Lifehouse Featuring Natasha Bedingfield,
added,song_abb1ac6a14643403ea9bbb13331e19665a25eff4ebb11fda74dfff18855114d4,Shoes,Reparata,
added,song_abb5348751d0387879f8c7619eae74f5e2cc4993a05481a15d026c9ba7e2455b,Can't Let You Out Of My Sight,Chuck Jackson & Maxine Brown,
added,song_abb94780137f8aa953a4bc25be2f953fe109cc7b447c0d01c54a9d44d09e9e64,The Voice In My Heart,Eydie Gorme,
added,song_abc4ab87a9ac7105fc86d9759b89f7c2c29e10c88485659c6d57adcf12249040,Lose My Breath,Stray Kids Featuring Charlie Puth,
added,song_abe3c6278255c99d69529015c8c3c9ee2fa1912e5817242ea87e4bd884445ed9,Baticano,Bad Bunny,
added,song_abf316d8863d82e89ef5a007a18dc4eb57bce5a5ab56d9e3901e995f37ab7be7,Soulville,Dinah Washington,
added,song_abf3d044020b96a5461aeb0be660fc0149f81b5a13a88586133fb1ec53c66158,I Just Wanna Be Your Friend,Lighthouse,
added,song_abf4310151e452468e924223853c8b3fd8a53e0d873b884dbfdf0811890c238c,Darlin' Don't Go,Sundance Head,
added,song_abf7ab51719307bd179c81a826cde98afee51dcf2ec6d0bba16123693f876c35,IOU,Arthur Baker Featuring Nikeeta,
added,song_abfa4f1f834dfa878f7453953b936c9adfdaef8a1646a9dd74eafca8bb6afeb2,You Can Call Me Blue,Michael Johnson,
added,song_ac05bd88b032c43959834235fe4a924f625d42a9acaaba4a86ceaf7cda8e2788,Banks Of The Ohio,Olivia Newton-John,
added,song_ac19f099eaf7a3faa2283123e01a74f20ad2aa6d9b0b4f3aeb94750f9dec2504,Half The Plot,Lil Tecca,
added,song_ac249886b6d7fefed21c90c5e092f24705ec90e945cea649a743b7510a201030,Cranes In The Sky,Solange,
added,song_ac34466d1cd1090a636cfd08389471e3293236a1bd2272867daba4b9816cfd98,He's So Heavenly,Brenda Lee,
added,song_ac469cec8840ed39ff3fb5ae8acd47bc8d6e0ec46d21bbcd7e10ff82aaa09269,Could You Ever Love Me Again,Gary & Dave,high_confidence
added,song_ac623e84610826017c4f5a0a774df580726d4a63e1a7ff0dd893536dc0bc9b43,Merry Christmas In The NFL,"Willis ""The Guard"" & Vigorish",
added,song_ac79404cc2003b44d2a4288c707e3fc8605039165e01eebea62ffd1bf67f94e4,Goin' Back,The Byrds,
added,song_ac7ddb8d982746787d660f24f59ff37d862fb6c57cd5aa83792e58d84b7a6044,Ice Cream Freeze (Let's Chill),Hannah Montana,
added,song_ac917b926005bb73615916318f820e6bcb033504f5a2390b3f080257f04cd9fd,Long Lonely Nights,The Dells,
added,song_aca2269d145be6555822fa2cca02113f9d3a1d32e6f3dafb929c9a4daa6a2bab,Slippin' Away,Jean Shepard,
added,song_aca6d9427eaac73e71e2a974d5e2860e296cdfacd15f9058719c9ca32cc752b6,Another One Of Me,"Diddy, French Montana & The Weeknd Featuring 21 Savage",
added,song_acac3fb9f8d968f3b171544c39bba8fa1d4097e9ad7fcb0a16c8c68ae65bdc47,Let's Dance,Ola & The Janglers,
added,song_acb01433d836c87351c36ad86c64eed1603013c24571a12920801c2035e9c7f3,"Family Affair (From ""Addams Family Values"")",Shabba Ranks Featuring Patra And Terri & Monica,
added,song_acb75590b4f65cbb9055b939090c106556c078a5b6dcf5a0d88b10705a813615,You Mean Everything To Me,The Fleetwoods,
added,song_acc0f3689f3e90cff69dd2733859632e6182874faa465ada5d9748715badcdd0,"One Boy, One Girl",Collin Raye,
added,song_ace395cdfa185b731b86e3def43cac4d80aa155e1b242fab3b99e1feb2d86f7c,Goes Without Saying,Post Malone Featuring Brad Paisley,
added,song_acef96ba6a67ce89b9238560df46876b5049e3c425ac6c5d65267eefdca729d3,The Sound Of My Tears,Deborah Cox,
added,song_ad0fa5f5b65199c45001124c34055134666ce1c03dee4d38ec2757c9689dd73a,DND,Polo G,
added,song_ad2bc473e4ced64ebc051bf1b482095eab0d7b6d721cc6655f351a4ce9fcb488,Funky Donkey,Pretty Purdie,
added,song_ad37f7455d31dcb89b49f066674aad178dfb015f56e83c5fe52c5e2d2f537569,Open Up Your Door,Richard And The Young Lions,
added,song_ad3e3fb0c85f3f9b8344b6123b31c96bfb7e7d493558f89b60e183e418ed90fb,Apply Pressure,Rod Wave,
added,song_ad843f41bd22669a1701d8339d35491ca9e45fc8f0afdd12097c1a87d55ff1c6,Never Too Busy,Kenny Lattimore,
added,song_ad9416877b6c3520ebd5206887280325099c1bfa244d590899f5a7687ec7df95,Guilty,Jim Reeves,
added,song_adb5f594110c3d2883c04613bdd5e9433e06113aea7ea79d9f9b83fc78358c69,Coconut Juice,Tyga Featuring Travis McCoy,
added,song_addb11aa6a12b298df835477e09be3abe8ab04c528bb9d54b55b099c7ecc75a9,F**k The Industry Pt. 2,YoungBoy Never Broke Again,
added,song_addd0a8c71bde7821cf23b6a7bb22eedf397cbdb1dd12fefc8f33f5c796dcccf,Bucktown,Smif-N-Wessun,
added,song_ade5308a5d0a743dfc5df0a20924025d9e534901e33610df7fe92c22cc1a477c,Talk,Coldplay,
added,song_ade8f1a794f2da8d619197ec35b5a1734a876ef1c9840688291aef72052fa9cb,Trim,Playboi Carti & Future,
added,song_ae0e615fb36887fbf8d4602c32dffd9d9e43cbbe4a08264f8462927d29571612,Y Lloro,Junior H,
added,song_ae122b28e4ad20ec39c1678b2c3a576e7f004e3d38349090a9a94b5a91c581f1,I'm A Fool For You,James Carr,
added,song_ae17c4881f6bd7f20731f06ddeea65d9df509044a15cd57f96286275daacb86b,"No Guns, No Murder",Rayvon,
added,song_ae5da52e94e64440d4d3a9a2946da96b8f5322434164053a1c4b7a679cffca6d,Feel The Need,Detroit Emeralds,
added,song_ae65b9844e8a96ef181c16e71b3be48cd8fa608615888474b609530d6ada2e7f,Eyes Closed,JISOO & ZAYN,
added,song_ae6fcd4ce6ceb06e4a188482456117130adefdae050629c001101d0a654452ce,Peepin Out The Window,Young Thug With Future & BSlime,
added,song_ae7e184f203a044f79ca4d713fbccfd577e405ca1ab163f659e5484637508401,Nosedive,Post Malone Featuring Lainey Wilson,
added,song_ae895c161717f74fe7c8fe0b19a28984c798af03fc115491bd1e23d006e026f5,What Did Daddy Do,Shep And The Limelites,
added,song_ae8be46d7d8f3bb1113839b8f60088534913d7a4f5624ddfdb7e3fcaa3f14687,Too Hotty,"Quavo, Takeoff & Offset",
added,song_aebd9dc174b9c91ca440696ba2dc4f298ae3c8c7ffe9d0c2b6770b226c9b9ab1,A Shot In The Dark,Henry Mancini And His Orchestra,
added,song_aed5b00a2f62940a136fbd954ae8d1f990e1a890c81322113a777f4e58f76c7c,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",
added,song_aee4d8e461b3d78e418d3cfabc99560a64cb73c6e2d4704d75033ed4004b953b,"Won'cha Come Home, Bill Bailey",Della Reese,
added,song_aef2ba924d1ce6a0cd12660cd516c17d193858959e8ec8be7d73be871dd7e002,Nightmare,Offset & Metro Boomin,
added,song_af1ca36ddb3948112905d52123a8732d8e47007b63e708aee3652967ee31c1c4,Unsquare Dance,The Dave Brubeck Quartet,
added,song_af2a22edf6d95f0147486f947ccdc22de47c6c4c191a0e19344f43cc27ff6dc4,Superhero,Daze,
added,song_af33b02d5fa3d4482081a4425f058701cb1fc58db0af6f49e09fca350099027f,You Make Me Feel (Mighty Real),Jimmy Somerville,
added,song_af401f930215b0b2b5c7d94a2932b3dc0f3f76ff964f89c528f2963c609feb77,Shy Girl,The Cascades,
added,song_af410c1b06a82e8bc163ed2bdcc22202f1ea07dfa01a45620fa422fe243ea73d,Be My Baby,Cissy Houston,
added,song_af5c745cfc9e28e5acf6f960b24aee1620d5126402a6e795900e24c120de3143,What Do I Know?,Ed Sheeran,
added,song_af6bd92e705634e9d7f3f11c56b88b590611770600685100ddb57f5a05ed9beb,One More Town,The Kingston Trio,
added,song_af6f894943018731cf62907052570243db5e1757b22ed1765654c641b8e64560,Love Me,The Impressions,
added,song_af831d2cac4c652b356a683bf2911569030c42834b90bd72f4ade055564c86cb,"Who You Wit (From ""Sprung"")",JAY-Z,
added,song_af8b314a06aa1272ba68206c0b3ef666737ef04ec7973bb90aa751be98bf1ac7,Ice Age,Don Toliver Featuring Travis Scott,
added,song_af8c915ba47925295d137bc2e3ed3c992e97dc867acb52b3c080652850260149,Soak City (Do It),310babii,
added,song_afb5f2e895f1616f3e7340ea7d03e1342b11239fe87f918da01fe3b5b4810a9e,Farewell Love Scene,Romeo & Juliet Soundtrack,
added,song_afc88affa0d92af12facb4c4d6acaed54aed131641bb9a3176fdcf9071b24ce7,Whip It On Me,Jessie Hill,
