artist,observation_count,unique_songs,observation_pct,unique_song_pct,small_group_lt_30_songs
Alejandro Sanz,1,1,0.001222538724,0.003566206626,True
Aleman X Neton Vega,1,1,0.001222538724,0.003566206626,True
Alex Brown,1,1,0.001222538724,0.003566206626,True
Alive 'N Kickin',1,1,0.001222538724,0.003566206626,True
All City,1,1,0.001222538724,0.003566206626,True
All Sports Band,1,1,0.001222538724,0.003566206626,True
Alvin And The Chipmunks Featuring Chris Classic,1,1,0.001222538724,0.003566206626,True
Alvin Cash,1,1,0.001222538724,0.003566206626,True
Amaarae & Moliy Featuring Kali Uchis,1,1,0.001222538724,0.003566206626,True
Amanda,1,1,0.001222538724,0.003566206626,True
Amazulu,1,1,0.001222538724,0.003566206626,True
Amber Carrington,1,1,0.001222538724,0.003566206626,True
Ambjaay,1,1,0.001222538724,0.003566206626,True
American Flyer,1,1,0.001222538724,0.003566206626,True
American Idol Finalists Season 4,1,1,0.001222538724,0.003566206626,True
American Idol Top 8,1,1,0.001222538724,0.003566206626,True
Anacostia,1,1,0.001222538724,0.003566206626,True
Anais,1,1,0.001222538724,0.003566206626,True
Andre Williams,1,1,0.001222538724,0.003566206626,True
Andre Williams & His Orch.,1,1,0.001222538724,0.003566206626,True
Andrew Jannakos,1,1,0.001222538724,0.003566206626,True
Andrew Ridgeley,1,1,0.001222538724,0.003566206626,True
Andrew Seeley,1,1,0.001222538724,0.003566206626,True
Andy & David Williams,1,1,0.001222538724,0.003566206626,True
Andy Fairweather Low,1,1,0.001222538724,0.003566206626,True
Andy Fraser,1,1,0.001222538724,0.003566206626,True
Andy Rose,1,1,0.001222538724,0.003566206626,True
Angel City Featuring Lara McAllen,1,1,0.001222538724,0.003566206626,True
Anita & Th' So-And-So's,1,1,0.001222538724,0.003566206626,True
Anitta,1,1,0.001222538724,0.003566206626,True
Ann Cole,1,1,0.001222538724,0.003566206626,True
Anna King,1,1,0.001222538724,0.003566206626,True
Anna King-Bobby Byrd,1,1,0.001222538724,0.003566206626,True
Anne Hathaway,1,1,0.001222538724,0.003566206626,True
Ant Clemons Featuring Justin Timberlake,1,1,0.001222538724,0.003566206626,True
Antoine Dodson & The Gregory Brothers Featuring Kelly Dodson,1,1,0.001222538724,0.003566206626,True
Anya Marina,1,1,0.001222538724,0.003566206626,True
Apollo 100,1,1,0.001222538724,0.003566206626,True
April,1,1,0.001222538724,0.003566206626,True
April Stevens,1,1,0.001222538724,0.003566206626,True
April Stevens & Nino Tempo,1,1,0.001222538724,0.003566206626,True
Arcade Fire,1,1,0.001222538724,0.003566206626,True
Arcangel x Sech,1,1,0.001222538724,0.003566206626,True
Aretha Franklin With James Cleveland & The Southern California Community Choir,1,1,0.001222538724,0.003566206626,True
Aretha Franklin With The Ray Bryant Combo,1,1,0.001222538724,0.003566206626,True
Aretha Franklin/Whitney Houston,1,1,0.001222538724,0.003566206626,True
Ariana Grande & Cynthia Erivo,1,1,0.001222538724,0.003566206626,True
Ariana Grande & John Legend,1,1,0.001222538724,0.003566206626,True
Ariana Grande Featuring Future,1,1,0.001222538724,0.003566206626,True
Arkade,1,1,0.001222538724,0.003566206626,True
Around The Way,1,1,0.001222538724,0.003566206626,True
Arpeggio,1,1,0.001222538724,0.003566206626,True
Art Linkletter,1,1,0.001222538724,0.003566206626,True
Art Lund,1,1,0.001222538724,0.003566206626,True
Arthur Baker Featuring Nikeeta,1,1,0.001222538724,0.003566206626,True
Arthur Lyman,1,1,0.001222538724,0.003566206626,True
"Artists Of Then, Now & Forever",1,1,0.001222538724,0.003566206626,True
Artists Stand Up To Cancer,1,1,0.001222538724,0.003566206626,True
Ashe,1,1,0.001222538724,0.003566206626,True
Ashley Cooke,1,1,0.001222538724,0.003566206626,True
Attitudes,1,1,0.001222538724,0.003566206626,True
Audience,1,1,0.001222538724,0.003566206626,True
Augie Rios,1,1,0.001222538724,0.003566206626,True
B Rich,1,1,0.001222538724,0.003566206626,True
B.B. King And His Orchestra,1,1,0.001222538724,0.003566206626,True
B.C.G. (B.C. Generation),1,1,0.001222538724,0.003566206626,True
B.o.B Featuring Priscilla,1,1,0.001222538724,0.003566206626,True
BRAVO All Stars,1,1,0.001222538724,0.003566206626,True
BT,1,1,0.001222538724,0.003566206626,True
BTS Featuring Lauv,1,1,0.001222538724,0.003566206626,True
Baby Jane & The Rockabyes,1,1,0.001222538724,0.003566206626,True
Baby Ray,1,1,0.001222538724,0.003566206626,True
Bad Bunny & Bryant Myers,1,1,0.001222538724,0.003566206626,True
Bad Bunny & Buscabulla,1,1,0.001222538724,0.003566206626,True
Bad Bunny & Eladio Carrion,1,1,0.001222538724,0.003566206626,True
Bad Bunny & Luar La L,1,1,0.001222538724,0.003566206626,True
Bad Bunny & Mora,1,1,0.001222538724,0.003566206626,True
Bad Bunny & RaiNao,1,1,0.001222538724,0.003566206626,True
Bad Bunny & Sech,1,1,0.001222538724,0.003566206626,True
Bad Bunny & The Marias,1,1,0.001222538724,0.003566206626,True
Bad Bunny & YOVNGCHIMI,1,1,0.001222538724,0.003566206626,True
Bad Bunny & Young Miko,1,1,0.001222538724,0.003566206626,True
"Bad Bunny, Arcangel, De La Ghetto & Nengo Flow",1,1,0.001222538724,0.003566206626,True
"Bad Bunny, Jowell & Randy & Nengo Flow",1,1,0.001222538724,0.003566206626,True
Bad Meets Evil,1,1,0.001222538724,0.003566206626,True
Baha Men With Imani Coppola,1,1,0.001222538724,0.003566206626,True
Ballin' Jack,1,1,0.001222538724,0.003566206626,True
Bama,1,1,0.001222538724,0.003566206626,True
Bandit,1,1,0.001222538724,0.003566206626,True
Barry Manilow with Kid Creole & The Coconuts,1,1,0.001222538724,0.003566206626,True
Barry Ryan,1,1,0.001222538724,0.003566206626,True
BeBe & CeCe Winans Featuring Mavis Staples,1,1,0.001222538724,0.003566206626,True
Beenie Man Featuring Chevelle Franklyn,1,1,0.001222538724,0.003566206626,True
Bella Thorne,1,1,0.001222538724,0.003566206626,True
Bella Thorne & Zendaya,1,1,0.001222538724,0.003566206626,True
Belle Epoque,1,1,0.001222538724,0.003566206626,True
Belly,1,1,0.001222538724,0.003566206626,True
Belly Gang Kushington & 21 Savage,1,1,0.001222538724,0.003566206626,True
Ben Folds,1,1,0.001222538724,0.003566206626,True
Ben Rector,1,1,0.001222538724,0.003566206626,True
Benny Spellman,1,1,0.001222538724,0.003566206626,True
Betty Boo,1,1,0.001222538724,0.003566206626,True
Betty Johnson,1,1,0.001222538724,0.003566206626,True
Beyonce & Miley Cyrus,1,1,0.001222538724,0.003566206626,True
Beyonce Featuring Kendrick Lamar,1,1,0.001222538724,0.003566206626,True
Beyonce Featuring Lady Gaga,1,1,0.001222538724,0.003566206626,True
Beyonce Featuring The Weeknd,1,1,0.001222538724,0.003566206626,True
Bhad Bhabie Featuring Lil Yachty,1,1,0.001222538724,0.003566206626,True
Big Bub Featuring Queen Latifah & Heavy D,1,1,0.001222538724,0.003566206626,True
Big Maybelle,1,1,0.001222538724,0.003566206626,True
Big Sambo and The House Wreckers,1,1,0.001222538724,0.003566206626,True
Big Sean & Metro Boomin Featuring Travis Scott,1,1,0.001222538724,0.003566206626,True
Big Sean Featuring Eminem,1,1,0.001222538724,0.003566206626,True
Big Sean Featuring Jeremih,1,1,0.001222538724,0.003566206626,True
Big Sean Featuring Migos,1,1,0.001222538724,0.003566206626,True
Bill Quateman,1,1,0.001222538724,0.003566206626,True
Bill Wray,1,1,0.001222538724,0.003566206626,True
Bill Wyman,1,1,0.001222538724,0.003566206626,True
Billie Sans,1,1,0.001222538724,0.003566206626,True
Billy Burnette,1,1,0.001222538724,0.003566206626,True
Billy Butler & The Chanters,1,1,0.001222538724,0.003566206626,True
Billy Edd Wheeler,1,1,0.001222538724,0.003566206626,True
Billy Joel featuring Ray Charles,1,1,0.001222538724,0.003566206626,True
Billy Lemmons,1,1,0.001222538724,0.003566206626,True
Billy Thunderkloud & The Chieftones,1,1,0.001222538724,0.003566206626,True
Bing Crosby With John Scott Trotter And His Orchestra & Max Terr's Mixed Chorus,1,1,0.001222538724,0.003566206626,True
Bird York,1,1,0.001222538724,0.003566206626,True
Birdman Featuring Drake & Lil Wayne,1,1,0.001222538724,0.003566206626,True
Biscuit,1,1,0.001222538724,0.003566206626,True
Bizarrap & Quevedo,1,1,0.001222538724,0.003566206626,True
Blac Youngsta,1,1,0.001222538724,0.003566206626,True
Blackwell,1,1,0.001222538724,0.003566206626,True
Blair,1,1,0.001222538724,0.003566206626,True
Blake Lewis,1,1,0.001222538724,0.003566206626,True
Blake Roman,1,1,0.001222538724,0.003566206626,True
Blue,1,1,0.001222538724,0.003566206626,True
Blue County,1,1,0.001222538724,0.003566206626,True
Blue Mercedes,1,1,0.001222538724,0.003566206626,True
Blueface & Rich The Kid,1,1,0.001222538724,0.003566206626,True
Bob Dylan/The Band,1,1,0.001222538724,0.003566206626,True
Bob Geldof,1,1,0.001222538724,0.003566206626,True
Bob Kayli,1,1,0.001222538724,0.003566206626,True
Bob Marley And The Wailers,1,1,0.001222538724,0.003566206626,True
Bob Mcgilpin,1,1,0.001222538724,0.003566206626,True
Bob Weir,1,1,0.001222538724,0.003566206626,True
Bobby Comstock And The Counts,1,1,0.001222538724,0.003566206626,True
Bobby Hatfield,1,1,0.001222538724,0.003566206626,True
Bobby Parker,1,1,0.001222538724,0.003566206626,True
"Bobby Pedrick, Jr.",1,1,0.001222538724,0.003566206626,True
Bobby Peterson,1,1,0.001222538724,0.003566206626,True
Bobby Pickett,1,1,0.001222538724,0.003566206626,True
Bobby Pinson,1,1,0.001222538724,0.003566206626,True
Bobby Rydell/Chubby Checker,1,1,0.001222538724,0.003566206626,True
Bobby Vee and The Crickets,1,1,0.001222538724,0.003566206626,True
Bobby Vee and The Shadows,1,1,0.001222538724,0.003566206626,True
Bobby Womack & Patti LaBelle,1,1,0.001222538724,0.003566206626,True
Bobby Wood,1,1,0.001222538724,0.003566206626,True
Bonnie McKee,1,1,0.001222538724,0.003566206626,True
Bonnie Raitt With Bryan Adams,1,1,0.001222538724,0.003566206626,True
Book Of Love,1,1,0.001222538724,0.003566206626,True
Boomer Castleman,1,1,0.001222538724,0.003566206626,True
Boomkat,1,1,0.001222538724,0.003566206626,True
BossMan DLow & Lil Baby,1,1,0.001222538724,0.003566206626,True
Boston Pops Orchestra / Arthur Fiedler,1,1,0.001222538724,0.003566206626,True
Bounty Killa featuring the Fugees,1,1,0.001222538724,0.003566206626,True
Bounty Killer Featuring Mobb Deep & Rappin' Noyd,1,1,0.001222538724,0.003566206626,True
Bow Wow Featuring Soulja Boy Tell'em,1,1,0.001222538724,0.003566206626,True
Boyd Bennett,1,1,0.001222538724,0.003566206626,True
Boyz II Men Featuring Brian McKnight,1,1,0.001222538724,0.003566206626,True
Brad Paisley Featuring LL Cool J,1,1,0.001222538724,0.003566206626,True
Brady Seals,1,1,0.001222538724,0.003566206626,True
Brainstorm,1,1,0.001222538724,0.003566206626,True
Brandi Carlile,1,1,0.001222538724,0.003566206626,True
Breathless,1,1,0.001222538724,0.003566206626,True
Brian McKnight Featuring Jermaine Dupri,1,1,0.001222538724,0.003566206626,True
"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",1,1,0.001222538724,0.003566206626,True
British Lions,1,1,0.001222538724,0.003566206626,True
Britt Nicole,1,1,0.001222538724,0.003566206626,True
Bro Smith,1,1,0.001222538724,0.003566206626,True
Broadway,1,1,0.001222538724,0.003566206626,True
Brooklyn Bounce,1,1,0.001222538724,0.003566206626,True
Brooks & Dunn Featuring Billy Gibbons,1,1,0.001222538724,0.003566206626,True
Brooks & Dunn With Morgan Wallen,1,1,0.001222538724,0.003566206626,True
Bros,1,1,0.001222538724,0.003566206626,True
Brother Jack McDuff,1,1,0.001222538724,0.003566206626,True
Brother To Brother,1,1,0.001222538724,0.003566206626,True
Brown Sugar,1,1,0.001222538724,0.003566206626,True
Bruce & Terry,1,1,0.001222538724,0.003566206626,True
Bruce Foster,1,1,0.001222538724,0.003566206626,True
Bruce Hornsby & The Range With Shawn Colvin,1,1,0.001222538724,0.003566206626,True
Buckeye,1,1,0.001222538724,0.003566206626,True
Buckwheat,1,1,0.001222538724,0.003566206626,True
Buddy Starcher,1,1,0.001222538724,0.003566206626,True
Bumble Bee Unlimited,1,1,0.001222538724,0.003566206626,True
Burt Bacharach,1,1,0.001222538724,0.003566206626,True
Burt Reynolds,1,1,0.001222538724,0.003566206626,True
Bus Boys,1,1,0.001222538724,0.003566206626,True
Busta Rhymes Featuring Ron Browz,1,1,0.001222538724,0.003566206626,True
C Company Featuring Terry Nelson,1,1,0.001222538724,0.003566206626,True
C.C. & Company,1,1,0.001222538724,0.003566206626,True
C.C.S.,1,1,0.001222538724,0.003566206626,True
CRU Featuring Slick Rick,1,1,0.001222538724,0.003566206626,True
CSS,1,1,0.001222538724,0.003566206626,True
Cab Calloway,1,1,0.001222538724,0.003566206626,True
Cal Tjader,1,1,0.001222538724,0.003566206626,True
Calvin Harris Featuring Ayah Marar,1,1,0.001222538724,0.003566206626,True
Calvin Harris Featuring Kehlani & Lil Yachty,1,1,0.001222538724,0.003566206626,True
Calvin Harris X The Weeknd,1,1,0.001222538724,0.003566206626,True
"Calvin Harris, Dua Lipa & Young Thug",1,1,0.001222538724,0.003566206626,True
Cameron Whitcomb,1,1,0.001222538724,0.003566206626,True
Camila Cabello Featuring Quavo,1,1,0.001222538724,0.003566206626,True
Cannonball Adderley Orchestra,1,1,0.001222538724,0.003566206626,True
Cardi B & YG,1,1,0.001222538724,0.003566206626,True
Cardi B Featuring Chance The Rapper,1,1,0.001222538724,0.003566206626,True
Cardi B Featuring SZA,1,1,0.001222538724,0.003566206626,True
Carl Wilson,1,1,0.001222538724,0.003566206626,True
Carlos Santana & Buddy Miles,1,1,0.001222538724,0.003566206626,True
Carlos Vives & Shakira,1,1,0.001222538724,0.003566206626,True
Carly Rae Jepsen Featuring Nicki Minaj,1,1,0.001222538724,0.003566206626,True
Carolyne Mas,1,1,0.001222538724,0.003566206626,True
Carrie Lucas,1,1,0.001222538724,0.003566206626,True
Carrie Underwood & John Legend,1,1,0.001222538724,0.003566206626,True
Carrie Underwood Featuring Ludacris,1,1,0.001222538724,0.003566206626,True
Cartel,1,1,0.001222538724,0.003566206626,True
Casinos,1,1,0.001222538724,0.003566206626,True
Cazz,1,1,0.001222538724,0.003566206626,True
Cee-Lo,1,1,0.001222538724,0.003566206626,True
Cellarful Of Noise,1,1,0.001222538724,0.003566206626,True
Central Line,1,1,0.001222538724,0.003566206626,True
Cham Featuring Alicia Keys,1,1,0.001222538724,0.003566206626,True
Chamillionaire,1,1,0.001222538724,0.003566206626,True
Champagne,1,1,0.001222538724,0.003566206626,True
Charice Featuring Iyaz,1,1,0.001222538724,0.003566206626,True
Charles Brown,1,1,0.001222538724,0.003566206626,True
Charles Fox,1,1,0.001222538724,0.003566206626,True
Charli xcx Featuring Ariana Grande,1,1,0.001222538724,0.003566206626,True
Charli xcx Featuring Troye Sivan,1,1,0.001222538724,0.003566206626,True
Charlie Mccoy,1,1,0.001222538724,0.003566206626,True
Charlie Worsham,1,1,0.001222538724,0.003566206626,True
Charm,1,1,0.001222538724,0.003566206626,True
Charm Farm,1,1,0.001222538724,0.003566206626,True
Cherie,1,1,0.001222538724,0.003566206626,True
Cherie & Marie Currie,1,1,0.001222538724,0.003566206626,True
Cheyenne Kimball,1,1,0.001222538724,0.003566206626,True
Chico Holiday,1,1,0.001222538724,0.003566206626,True
Chicory,1,1,0.001222538724,0.003566206626,True
Chiddy Bang,1,1,0.001222538724,0.003566206626,True
China Anne McClain,1,1,0.001222538724,0.003566206626,True
"China Anne McClain, Thomas Doherty & Dylan Playfair",1,1,0.001222538724,0.003566206626,True
Chocolate Milk,1,1,0.001222538724,0.003566206626,True
Choirboys,1,1,0.001222538724,0.003566206626,True
Choppa Featuring Master P,1,1,0.001222538724,0.003566206626,True
Chris Brown Featuring Benny Benassi,1,1,0.001222538724,0.003566206626,True
Chris Brown Featuring Davido & Lojay,1,1,0.001222538724,0.003566206626,True
Chris Brown Featuring Plies,1,1,0.001222538724,0.003566206626,True
Chris Christian (with Amy Holland),1,1,0.001222538724,0.003566206626,True
Chris Columbo Quintet,1,1,0.001222538724,0.003566206626,True
Chris Daughtry,1,1,0.001222538724,0.003566206626,True
Chris Hodge,1,1,0.001222538724,0.003566206626,True
Chris Jamison,1,1,0.001222538724,0.003566206626,True
Chrisette Michele,1,1,0.001222538724,0.003566206626,True
Christina Aguilera & Chris Mann,1,1,0.001222538724,0.003566206626,True
Christina Aguilera Featuring Missy Elliott,1,1,0.001222538724,0.003566206626,True
Christina Aguilera Featuring Nicki Minaj,1,1,0.001222538724,0.003566206626,True
Christine Quaite,1,1,0.001222538724,0.003566206626,True
Christopher Atkins,1,1,0.001222538724,0.003566206626,True
Christopher Max,1,1,0.001222538724,0.003566206626,True
Christopher Paul And Shawn,1,1,0.001222538724,0.003566206626,True
Chubb Rock,1,1,0.001222538724,0.003566206626,True
Chuck Mangione With The Hamilton Philharmonic Orchestra,1,1,0.001222538724,0.003566206626,True
Chunky A,1,1,0.001222538724,0.003566206626,True
Ciara Featuring Nicki Minaj,1,1,0.001222538724,0.003566206626,True
Circus,1,1,0.001222538724,0.003566206626,True
Cissy Houston,1,1,0.001222538724,0.003566206626,True
City Girls & Usher,1,1,0.001222538724,0.003566206626,True
Cleveland Crochet and Band,1,1,0.001222538724,0.003566206626,True
Clipse Featuring Faith Evans,1,1,0.001222538724,0.003566206626,True
Clipse Featuring John Legend & Voices Of Fire,1,1,0.001222538724,0.003566206626,True
Clipse Featuring Kendrick Lamar,1,1,0.001222538724,0.003566206626,True
"Clipse Featuring Tyler, The Creator",1,1,0.001222538724,0.003566206626,True
Clive Griffin,1,1,0.001222538724,0.003566206626,True
Clout,1,1,0.001222538724,0.003566206626,True
Club 69 Featuring Suzanne Palmer,1,1,0.001222538724,0.003566206626,True
Club House,1,1,0.001222538724,0.003566206626,True
Clubland Featuring Zemya Hamilton,1,1,0.001222538724,0.003566206626,True
Cochise,1,1,0.001222538724,0.003566206626,True
Cody Jameson,1,1,0.001222538724,0.003566206626,True
Coi Leray & Nicki Minaj,1,1,0.001222538724,0.003566206626,True
Coi Leray & Pooh Shiesty,1,1,0.001222538724,0.003566206626,True
Coldplay X Selena Gomez,1,1,0.001222538724,0.003566206626,True
Collay & the Satellites,1,1,0.001222538724,0.003566206626,True
Common & John Legend,1,1,0.001222538724,0.003566206626,True
Common Featuring Pharrell,1,1,0.001222538724,0.003566206626,True
Continental Miniatures,1,1,0.001222538724,0.003566206626,True
Cooker,1,1,0.001222538724,0.003566206626,True
Cool Heat,1,1,0.001222538724,0.003566206626,True
Cooper Brothers Band,1,1,0.001222538724,0.003566206626,True
Corbin Bleu,1,1,0.001222538724,0.003566206626,True
Cornbread & Biscuits,1,1,0.001222538724,0.003566206626,True
Cory Daye,1,1,0.001222538724,0.003566206626,True
Country Coalition,1,1,0.001222538724,0.003566206626,True
Craig Wayne Boyd,1,1,0.001222538724,0.003566206626,True
Creative Source,1,1,0.001222538724,0.003566206626,True
Crystal Mansion Featuring Johnny Caswell,1,1,0.001222538724,0.003566206626,True
Cugini,1,1,0.001222538724,0.003566206626,True
Current,1,1,0.001222538724,0.003566206626,True
Curtie & The Boom Box,1,1,0.001222538724,0.003566206626,True
Cut 'N' Move,1,1,0.001222538724,0.003566206626,True
Cyclones,1,1,0.001222538724,0.003566206626,True
